ID,Age,Income,Education,Marital_Status,Children,HasChildren,TotalSpend,TotalPurchases,AOV,Recency,TenureMonths,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Share_MntWines,Share_MntFruits,Share_MntMeatProducts,Share_MntFishProducts,Share_MntSweetProducts,Share_MntGoldProds,Share_NumWebPurchases,Share_NumCatalogPurchases,Share_NumStorePurchases,Share_NumDealsPurchases,WebConvRate_Approx,CLV_Proxy,AcceptedAnyCampaign,Response
232,49,61559.0,Graduation,Single,1,1,530.0,17.0,31.176470588235293,8,14.65,5,3,3,11,Loyal,0.5264150943396226,0.15660377358490565,0.1660377358490566,0.06037735849056604,0.026415094339622643,0.06415094339622641,0.23529411764705882,0.11764705882352941,0.5882352941176471,0.058823529411764705,1.3333333333333333,130.23890784982933,0,0
8876,51,33629.0,Phd,Together,2,1,152.0,13.0,11.692307692307692,49,25.92,3,3,2,8,Regulars,0.868421052631579,0.0,0.10526315789473684,0.0,0.0,0.02631578947368421,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.3333333333333333,21.11111111111111,0,0
4500,23,68682.0,Phd,Together,0,0,1598.0,24.0,66.58333333333333,56,11.99,3,5,5,13,Loyal,0.5750938673341677,0.0,0.3160200250312891,0.06195244055068836,0.01877346683354193,0.028160200250312892,0.16666666666666666,0.375,0.4166666666666667,0.041666666666666664,2.0,479.7998331943286,0,0
9739,51,34377.0,Graduation,Single,1,1,114.0,8.0,14.25,55,20.53,3,2,2,7,Regulars,0.543859649122807,0.0,0.19298245614035087,0.02631578947368421,0.008771929824561403,0.22807017543859648,0.25,0.25,0.25,0.25,0.2857142857142857,19.990258158792013,0,0
10395,28,8940.0,Basic,Single,1,1,101.0,10.0,10.1,25,25.46,4,2,2,8,New Customers,0.009900990099009901,0.44554455445544555,0.0297029702970297,0.039603960396039604,0.0594059405940594,0.4158415841584158,0.3,0.1,0.3,0.3,0.375,14.281225451688922,0,0
1176,41,26228.0,Graduation,Married,1,1,25.0,4.0,6.25,50,12.45,3,1,1,5,Regulars,0.08,0.24,0.16,0.12,0.04,0.36,0.25,0.0,0.5,0.25,0.125,7.228915662650603,0,0
1627,57,77297.0,2N Cycle,Divorced,0,0,789.0,22.0,35.86363636363637,84,20.3,1,4,4,9,Regulars,0.5171102661596958,0.07731305449936629,0.13814955640050697,0.060836501901140684,0.15462610899873258,0.051964512040557666,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.045454545454545456,1.25,139.92118226600985,1,0
938,33,40211.0,Graduation,Married,2,1,87.0,7.0,12.428571428571429,30,14.22,4,2,2,8,New Customers,0.5862068965517241,0.011494252873563218,0.08045977011494253,0.022988505747126436,0.011494252873563218,0.28735632183908044,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.25,22.0253164556962,1,0
2740,56,33438.0,Phd,Widow,2,1,90.0,11.0,8.181818181818182,81,12.45,1,2,2,5,At Risk,0.6888888888888889,0.011111111111111112,0.17777777777777778,0.03333333333333333,0.022222222222222223,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.4,26.02409638554217,0,0
257,55,75032.0,Phd,Married,1,1,1215.0,20.0,60.75,74,17.28,2,4,5,11,Loyal,0.7835390946502058,0.009876543209876543,0.14814814814814814,0.03868312757201646,0.009876543209876543,0.009876543209876543,0.25,0.2,0.45,0.1,1.6666666666666667,253.125,0,0
4058,59,61284.0,Phd,Single,0,0,811.0,22.0,36.86363636363637,76,11.79,2,4,4,10,Loyal,0.7620221948212084,0.018495684340320593,0.13070283600493218,0.02466091245376079,0.008631319358816275,0.055487053020961775,0.5,0.09090909090909091,0.36363636363636365,0.045454545454545456,1.8333333333333333,247.63358778625957,1,0
7736,28,22518.0,Graduation,Married,1,1,61.0,7.0,8.714285714285714,36,23.46,4,2,2,8,New Customers,0.18032786885245902,0.11475409836065574,0.19672131147540983,0.03278688524590164,0.03278688524590164,0.4426229508196721,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.4,9.360613810741686,1,1
8210,39,54730.0,Master,Married,1,1,405.0,18.0,22.5,64,13.7,2,4,3,9,Regulars,0.7851851851851852,0.007407407407407408,0.04197530864197531,0.009876543209876543,0.01728395061728395,0.1382716049382716,0.2222222222222222,0.05555555555555555,0.4444444444444444,0.2777777777777778,1.0,106.42335766423359,0,0
833,59,38452.0,Master,Married,2,1,72.0,9.0,8.0,62,6.24,2,2,2,6,At Risk,0.7777777777777778,0.0,0.19444444444444445,0.0,0.0,0.027777777777777776,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,41.53846153846153,0,0
6230,43,44421.0,Graduation,Divorced,2,1,189.0,14.0,13.5,53,19.65,3,3,2,8,Regulars,0.582010582010582,0.026455026455026454,0.31216931216931215,0.037037037037037035,0.005291005291005291,0.037037037037037035,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.625,34.62595419847329,0,0
7325,28,38197.0,Phd,Together,1,1,40.0,5.0,8.0,86,15.24,1,1,1,3,At Risk,0.575,0.0,0.275,0.05,0.025,0.075,0.2,0.0,0.6,0.2,0.2,9.448818897637794,0,0
1307,36,41986.0,Graduation,Divorced,1,1,63.0,10.0,6.3,15,7.85,5,2,2,9,New Customers,0.42857142857142855,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.047619047619047616,0.19047619047619047,0.3,0.0,0.4,0.3,0.75,28.891719745222932,0,0
1502,31,28427.0,Graduation,Together,1,1,52.0,7.0,7.428571428571429,67,18.53,2,2,1,5,At Risk,0.34615384615384615,0.057692307692307696,0.36538461538461536,0.057692307692307696,0.057692307692307696,0.11538461538461539,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.25,10.102536427415004,0,0
6211,38,37395.0,Phd,Together,1,1,39.0,5.0,7.8,47,5.16,3,1,1,5,Regulars,0.46153846153846156,0.0,0.23076923076923078,0.0,0.02564102564102564,0.28205128205128205,0.2,0.0,0.6,0.2,0.16666666666666666,27.20930232558139,0,0
843,43,64722.0,Graduation,Married,1,1,805.0,25.0,32.2,47,4.37,3,5,4,12,Loyal,0.3763975155279503,0.0,0.34782608695652173,0.07453416149068323,0.1826086956521739,0.018633540372670808,0.32,0.08,0.44,0.16,1.3333333333333333,663.1578947368421,0,0
4174,58,55249.0,Master,Together,1,1,130.0,8.0,16.25,81,5.65,1,2,2,5,At Risk,0.7461538461538462,0.007692307692307693,0.14615384615384616,0.015384615384615385,0.0,0.08461538461538462,0.25,0.125,0.5,0.125,0.6666666666666666,82.83185840707964,0,0
9757,42,84906.0,Graduation,Together,0,0,1631.0,24.0,67.95833333333333,98,12.06,1,5,5,11,Loyal,0.6112814224402208,0.009196811771919068,0.25383200490496627,0.06069895769466585,0.018393623543838136,0.04659717964438995,0.20833333333333334,0.25,0.5,0.041666666666666664,2.5,486.8656716417909,1,0
6918,25,28691.0,Graduation,Married,1,1,34.0,5.0,6.8,56,15.08,3,1,1,5,Regulars,0.14705882352941177,0.11764705882352941,0.38235294117647056,0.23529411764705882,0.0,0.11764705882352941,0.2,0.0,0.6,0.2,0.125,8.116710875331565,0,0
286,62,44213.0,Graduation,Single,2,1,152.0,12.0,12.666666666666666,48,10.22,3,3,2,8,Regulars,0.625,0.07236842105263158,0.23026315789473684,0.0,0.02631578947368421,0.046052631578947366,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,53.542074363992164,0,0
11086,30,25707.0,Basic,Single,1,1,21.0,5.0,4.2,18,8.57,5,1,1,7,New Customers,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2,0.0,0.6,0.2,0.14285714285714285,8.82147024504084,0,0
1921,47,59062.0,Phd,Married,3,1,71.0,7.0,10.142857142857142,74,12.09,2,2,2,6,At Risk,0.647887323943662,0.014084507042253521,0.16901408450704225,0.04225352112676056,0.0,0.1267605633802817,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.5,21.141439205955333,0,0
4138,52,76624.0,Graduation,Single,1,1,899.0,23.0,39.08695652173913,68,4.43,2,5,4,11,Loyal,0.457174638487208,0.11790878754171301,0.1635150166852058,0.060066740823136816,0.12791991101223582,0.07341490545050056,0.21739130434782608,0.43478260869565216,0.30434782608695654,0.043478260869565216,5.0,730.5643340857788,1,0
7718,67,66000.0,Master,Together,0,0,711.0,10.0,71.1,36,5.55,4,2,4,10,New Customers,0.3431786216596343,0.07172995780590717,0.379746835443038,0.1420534458509142,0.0,0.06329113924050633,0.1,0.3,0.5,0.1,1.0,461.1891891891891,0,0
1291,36,27683.0,Phd,Together,1,1,351.0,16.0,21.9375,90,26.05,1,3,3,7,Regulars,0.43304843304843305,0.02564102564102564,0.34472934472934474,0.03418803418803419,0.03418803418803419,0.1282051282051282,0.375,0.125,0.25,0.25,0.75,48.5067178502879,0,0
6862,43,7605.599999999999,Graduation,Divorced,0,0,8.0,12.0,0.6666666666666666,65,4.63,2,3,1,6,At Risk,0.125,0.125,0.375,0.125,0.125,0.125,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,6.220302375809935,0,0
4136,22,7605.599999999999,Basic,Single,1,1,119.0,11.0,10.818181818181818,63,22.08,2,2,2,6,At Risk,0.08403361344537816,0.14285714285714285,0.15126050420168066,0.06722689075630252,0.2184873949579832,0.33613445378151263,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.3333333333333333,19.402173913043484,0,0
803,46,40521.0,Graduation,Together,2,1,21.0,4.0,5.25,82,18.04,1,1,1,3,At Risk,0.5714285714285714,0.0,0.23809523809523808,0.0,0.0,0.19047619047619047,0.0,0.25,0.5,0.25,0.0,4.1906873614190685,0,0
4298,41,20427.0,Phd,Together,1,1,10.0,4.0,2.5,63,6.44,2,1,1,4,At Risk,0.5,0.0,0.4,0.0,0.0,0.1,0.25,0.0,0.5,0.25,0.125,5.590062111801241,0,0
10833,39,65106.0,Graduation,Married,1,1,973.0,27.0,36.03703703703704,55,4.43,3,5,4,12,Loyal,0.8119218910585817,0.019527235354573486,0.1366906474820144,0.012332990750256937,0.0,0.019527235354573486,0.2962962962962963,0.1111111111111111,0.48148148148148145,0.1111111111111111,1.3333333333333333,790.6997742663658,1,0
9606,49,69969.0,Phd,Married,0,0,1536.0,13.0,118.15384615384616,64,13.3,2,3,5,10,Loyal,0.57421875,0.018880208333333332,0.3346354166666667,0.024739583333333332,0.018880208333333332,0.028645833333333332,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.07692307692307693,1.3333333333333333,415.7593984962406,1,1
8534,62,67433.0,Graduation,Married,2,1,992.0,28.0,35.42857142857143,51,14.68,3,5,4,12,Loyal,0.6199596774193549,0.028225806451612902,0.2610887096774194,0.012096774193548387,0.04838709677419355,0.03024193548387097,0.21428571428571427,0.17857142857142858,0.4642857142857143,0.14285714285714285,1.5,243.26975476839237,1,0
5153,47,77766.0,Phd,Married,1,1,1529.0,34.0,44.970588235294116,97,19.42,1,5,5,11,Loyal,0.6566383257030739,0.03858731196860693,0.17331589274035317,0.07521255722694571,0.03858731196860693,0.01765860039241334,0.3235294117647059,0.29411764705882354,0.3235294117647059,0.058823529411764705,1.8333333333333333,283.4397528321317,1,1
961,42,74716.0,Graduation,Married,1,1,842.6000000000004,17.0,49.56470588235296,92,12.78,1,3,4,8,Regulars,0.15784476619985752,0.032043674341324456,0.4996439591739851,0.015428435793971036,0.21077616900071242,0.0842629954901495,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.11764705882352941,1.75,237.35211267605644,0,0
5011,51,68118.0,Graduation,Divorced,1,1,928.0,23.0,40.34782608695652,51,11.6,3,5,4,12,Loyal,0.6411637931034483,0.02478448275862069,0.13254310344827586,0.010775862068965518,0.02478448275862069,0.16594827586206898,0.34782608695652173,0.391304347826087,0.17391304347826086,0.08695652173913043,1.3333333333333333,288.0,0,0
6653,44,55158.0,Phd,Married,2,1,418.0,18.0,23.22222222222222,72,26.22,2,4,3,9,Regulars,0.7009569377990431,0.0,0.20813397129186603,0.009569377990430622,0.02631578947368421,0.05502392344497608,0.3888888888888889,0.1111111111111111,0.2777777777777778,0.2222222222222222,1.0,57.39130434782608,0,1
9094,59,62972.0,2N Cycle,Married,1,1,587.0,16.0,36.6875,39,26.08,4,3,3,10,Loyal,0.5332197614991482,0.02555366269165247,0.08006814310051108,0.034071550255536626,0.0,0.3270868824531516,0.4375,0.25,0.1875,0.125,1.1666666666666667,81.0276073619632,0,1
810,39,74190.0,Graduation,Married,1,1,641.0,19.0,33.73684210526316,49,4.83,3,4,4,11,Loyal,0.23556942277691106,0.12636505460218408,0.13416536661466458,0.2620904836193448,0.1419656786271451,0.0998439937597504,0.21052631578947367,0.10526315789473684,0.5789473684210527,0.10526315789473684,2.0,477.76397515527947,0,0
5493,38,39356.0,Graduation,Married,2,1,23.0,4.0,5.75,21,6.6,4,1,1,6,New Customers,0.6521739130434783,0.0,0.08695652173913043,0.0,0.0,0.2608695652173913,0.25,0.0,0.5,0.25,0.16666666666666666,12.545454545454545,1,0
2147,45,76653.0,Graduation,Together,0,0,2236.6000000000004,23.0,97.24347826086958,91,13.67,1,5,5,11,Loyal,0.32907091120450677,0.028167754627559684,0.40910310292408114,0.09791648037199319,0.07940624161673984,0.05633550925511937,0.17391304347826086,0.30434782608695654,0.4782608695652174,0.043478260869565216,2.0,589.0095098756402,1,0
5107,41,35860.0,Phd,Divorced,2,1,49.0,6.0,8.166666666666666,37,4.6,4,1,1,6,New Customers,0.30612244897959184,0.0,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.40816326530612246,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,38.34782608695652,1,0
3979,31,90687.0,Phd,Divorced,0,0,1779.0,17.0,104.6470588235294,98,16.49,1,3,5,9,Regulars,0.5519955030916245,0.00955593029792018,0.3777403035413153,0.012928611579539067,0.01911186059584036,0.02866779089376054,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.058823529411764705,3.0,388.3808368708308,1,1
6049,32,73450.0,Master,Together,0,0,1804.0,27.0,66.81481481481481,85,10.02,1,5,5,11,Loyal,0.6330376940133038,0.02827050997782705,0.23004434589800443,0.04988913525498891,0.03824833702882483,0.020509977827051,0.25925925925925924,0.2962962962962963,0.4074074074074074,0.037037037037037035,2.3333333333333335,648.1437125748503,1,0
8147,54,31454.0,Graduation,Married,2,1,48.0,8.0,6.0,40,15.01,3,2,1,6,Regulars,0.5833333333333334,0.0,0.22916666666666666,0.0,0.0,0.1875,0.25,0.0,0.375,0.375,0.25,11.51232511658894,0,0
1857,62,47139.0,Graduation,Single,2,1,83.0,7.0,11.857142857142858,2,7.03,5,2,2,9,New Customers,0.5542168674698795,0.0,0.14457831325301204,0.0,0.024096385542168676,0.27710843373493976,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,42.50355618776671,0,1
3910,39,83829.0,Graduation,Divorced,0,0,1862.0,17.0,109.52941176470588,78,11.93,2,3,5,10,Loyal,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.0,4.0,561.8776194467729,1,1
5207,51,53378.0,Phd,Married,2,1,793.0,29.0,27.344827586206897,41,24.38,3,5,4,12,Loyal,0.6166456494325346,0.007566204287515763,0.19167717528373265,0.01008827238335435,0.007566204287515763,0.1664564943253468,0.3103448275862069,0.13793103448275862,0.20689655172413793,0.3448275862068966,1.125,117.09598031173093,0,1
11114,44,19656.0,Graduation,Together,1,1,84.0,9.0,9.333333333333334,94,19.88,1,2,2,5,At Risk,0.2976190476190476,0.047619047619047616,0.10714285714285714,0.07142857142857142,0.09523809523809523,0.38095238095238093,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2857142857142857,15.211267605633806,0,0
5429,66,45579.0,Phd,Married,1,1,183.0,10.0,18.3,10,13.53,5,2,2,9,New Customers,0.7923497267759563,0.00546448087431694,0.18032786885245902,0.01092896174863388,0.00546448087431694,0.00546448087431694,0.4,0.1,0.4,0.1,0.6666666666666666,48.69179600886918,0,0
9400,56,85485.0,2N Cycle,Single,0,0,1383.0,19.0,72.78947368421052,73,3.52,2,4,5,11,Loyal,0.455531453362256,0.018799710773680405,0.4417932031814895,0.03181489515545915,0.013015184381778741,0.039045553145336226,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.05263157894736842,3.0,1414.4318181818178,0,0
7488,51,64191.0,Master,Single,1,1,825.0,24.0,34.375,30,20.43,4,5,4,13,Champions,0.509090909090909,0.01818181818181818,0.22545454545454546,0.18303030303030304,0.04606060606060606,0.01818181818181818,0.20833333333333334,0.125,0.5416666666666666,0.125,1.6666666666666667,145.37444933920705,0,0
195,42,38808.0,Graduation,Single,1,1,246.0,14.0,17.571428571428573,21,25.33,4,3,3,10,Loyal,0.508130081300813,0.06910569105691057,0.21138211382113822,0.012195121951219513,0.07723577235772358,0.12195121951219512,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.625,34.962495065140146,1,1
635,48,57183.0,Master,Married,2,1,610.0,25.0,24.4,51,18.59,3,5,3,11,Loyal,0.760655737704918,0.00819672131147541,0.10491803278688525,0.011475409836065573,0.0,0.11475409836065574,0.36,0.04,0.28,0.32,1.125,118.12802582033348,0,0
7527,46,23748.0,Master,Divorced,1,1,76.0,9.0,8.444444444444445,97,22.47,1,2,2,5,At Risk,0.07894736842105263,0.07894736842105263,0.3815789473684211,0.15789473684210525,0.19736842105263158,0.10526315789473684,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.25,12.176234979973298,0,0
10319,43,66303.0,Graduation,Married,1,1,1286.0,22.0,58.45454545454545,56,19.28,3,4,5,12,Loyal,0.8475894245723172,0.00933125972006221,0.07465007776049767,0.012441679626749611,0.00933125972006221,0.04665629860031104,0.13636363636363635,0.18181818181818182,0.5,0.18181818181818182,0.375,240.12448132780082,1,0
2296,39,37368.0,Master,Married,1,1,30.0,4.0,7.5,4,9.66,5,1,1,7,New Customers,0.1,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.25,0.0,0.5,0.25,0.16666666666666666,11.180124223602482,1,0
10637,50,40800.0,Graduation,Married,3,1,99.0,8.0,12.375,77,21.12,2,2,2,6,At Risk,0.24242424242424243,0.0,0.2727272727272727,0.08080808080808081,0.30303030303030304,0.10101010101010101,0.375,0.0,0.375,0.25,0.42857142857142855,16.875,0,0
2931,36,71847.0,Graduation,Divorced,0,0,1192.0,22.0,54.18181818181818,95,24.47,1,4,5,10,Loyal,0.6182885906040269,0.01761744966442953,0.08892617449664429,0.04614093959731544,0.05285234899328859,0.1761744966442953,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.0,2.0,175.36575398447079,1,0
907,39,46149.0,Graduation,Married,1,1,362.0,18.0,20.11111111111111,36,10.22,4,4,3,11,Loyal,0.7016574585635359,0.016574585635359115,0.19613259668508287,0.011049723756906077,0.0,0.07458563535911603,0.2777777777777778,0.05555555555555555,0.3888888888888889,0.2777777777777778,1.0,127.51467710371818,0,0
3698,31,78687.0,Graduation,Together,0,0,2103.0,19.0,110.6842105263158,13,25.89,5,4,5,14,Champions,0.38849262957679503,0.08178792201616739,0.32667617689015693,0.06894912030432715,0.02615311459819306,0.10794103661436044,0.21052631578947367,0.3157894736842105,0.42105263157894735,0.05263157894736842,2.0,292.4217844727694,1,1
9516,43,49118.0,2N Cycle,Divorced,0,0,1229.0,28.0,43.892857142857146,90,25.59,1,5,5,11,Loyal,0.5044751830756713,0.043938161106590726,0.19446704637917006,0.080553295362083,0.07973962571196094,0.096826688364524,0.32142857142857145,0.25,0.35714285714285715,0.07142857142857142,1.2857142857142858,172.89566236811257,1,1
679,57,37633.0,Phd,Married,2,1,38.0,6.0,6.333333333333333,49,24.51,3,1,1,5,Regulars,0.34210526315789475,0.10526315789473684,0.5263157894736842,0.0,0.0,0.02631578947368421,0.16666666666666666,0.0,0.5,0.3333333333333333,0.1111111111111111,5.581395348837209,0,0
7384,63,39767.0,Master,Together,0,0,485.0,17.0,28.529411764705884,18,14.52,5,3,3,11,Loyal,0.2329896907216495,0.12577319587628866,0.42061855670103093,0.07010309278350516,0.05360824742268041,0.09690721649484536,0.4117647058823529,0.058823529411764705,0.4117647058823529,0.11764705882352941,0.875,120.24793388429751,0,0
5043,63,26997.0,Basic,Married,0,0,434.0,13.0,33.38461538461539,89,23.0,1,3,3,7,Regulars,0.016129032258064516,0.052995391705069124,0.17972350230414746,0.3064516129032258,0.11290322580645161,0.3317972350230415,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.5714285714285714,67.9304347826087,0,0
5267,44,33986.0,Graduation,Divorced,1,1,44.0,5.0,8.8,43,18.76,3,1,1,5,Regulars,0.36363636363636365,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.11363636363636363,0.2,0.0,0.6,0.2,0.14285714285714285,8.443496801705757,0,0
339,42,57091.0,Phd,Married,1,1,496.0,18.0,27.555555555555557,82,22.4,1,4,3,8,Regulars,0.9314516129032258,0.0,0.04838709677419355,0.012096774193548387,0.0,0.008064516129032258,0.5,0.1111111111111111,0.2777777777777778,0.1111111111111111,1.2857142857142858,79.71428571428574,1,1
2516,45,46831.0,2N Cycle,Married,2,1,78.0,7.0,11.142857142857142,84,15.93,1,2,2,5,At Risk,0.28205128205128205,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.05128205128205128,0.4358974358974359,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25,17.6271186440678,0,0
9010,42,83151.0,Master,Married,0,0,2346.0,23.0,102.0,80,19.81,1,5,5,11,Loyal,0.41261722080136404,0.06265984654731457,0.3589087809036658,0.05839727195225917,0.017902813299232736,0.08951406649616368,0.21739130434782608,0.30434782608695654,0.43478260869565216,0.043478260869565216,2.5,426.3301362948006,1,1
378,43,52531.0,Graduation,Married,0,0,794.0,21.0,37.80952380952381,68,21.19,2,4,4,10,Loyal,0.35642317380352645,0.14105793450881612,0.190176322418136,0.06423173803526448,0.0906801007556675,0.1574307304785894,0.3333333333333333,0.09523809523809523,0.47619047619047616,0.09523809523809523,1.1666666666666667,134.8938178386031,0,0
4808,58,15759.0,Graduation,Married,0,0,17.0,4.0,4.25,12,13.01,5,1,1,7,New Customers,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.0,0.17647058823529413,0.25,0.0,0.5,0.25,0.14285714285714285,4.7040737893927735,0,0
5068,43,22804.0,Graduation,Single,1,1,26.0,5.0,5.2,75,14.19,2,1,1,4,At Risk,0.5384615384615384,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.4,0.0,0.4,0.2,0.2222222222222222,6.596194503171248,0,0
7628,41,43050.0,2N Cycle,Married,1,1,76.0,8.0,9.5,10,6.64,5,2,2,9,New Customers,0.39473684210526316,0.06578947368421052,0.3157894736842105,0.07894736842105263,0.039473684210526314,0.10526315789473684,0.25,0.0,0.5,0.25,0.4,41.20481927710843,0,0
7128,37,42997.0,Phd,Single,2,1,15.0,4.0,3.75,91,9.95,1,1,1,3,At Risk,0.26666666666666666,0.0,0.3333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.25,0.0,0.5,0.25,0.14285714285714285,5.42713567839196,0,0
2811,51,48918.0,Phd,Single,2,1,62.0,7.0,8.857142857142858,21,5.81,4,2,2,8,New Customers,0.8387096774193549,0.0,0.14516129032258066,0.0,0.0,0.016129032258064516,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.25,38.41652323580035,0,0
3551,60,60033.0,Master,Together,1,1,198.0,10.0,19.8,28,6.27,4,2,3,9,New Customers,0.31313131313131315,0.005050505050505051,0.2878787878787879,0.09595959595959595,0.05555555555555555,0.24242424242424243,0.2,0.1,0.5,0.2,1.0,113.6842105263158,0,0
1663,36,34043.0,Phd,Together,1,1,49.0,5.0,9.8,97,11.37,1,1,1,3,At Risk,0.40816326530612246,0.04081632653061224,0.2857142857142857,0.061224489795918366,0.0,0.20408163265306123,0.4,0.0,0.4,0.2,0.2222222222222222,15.514511873350926,0,0
5543,48,57811.0,Graduation,Together,1,1,802.0,25.0,32.08,49,15.41,3,5,4,12,Loyal,0.6795511221945137,0.008728179551122194,0.14214463840399003,0.046134663341645885,0.026184538653366583,0.09725685785536159,0.28,0.08,0.44,0.2,1.4,187.3588578844906,1,0
1577,68,78569.0,Graduation,Married,0,0,1736.0,15.0,115.73333333333333,14,7.52,5,3,5,13,Loyal,0.32142857142857145,0.04550691244239631,0.358294930875576,0.11923963133640553,0.10080645161290322,0.054723502304147464,0.26666666666666666,0.4,0.26666666666666666,0.06666666666666667,4.0,831.0638297872341,1,1
10641,36,7605.599999999999,Graduation,Single,2,1,57.0,10.0,5.7,5,21.29,5,2,2,9,New Customers,0.10526315789473684,0.08771929824561403,0.07017543859649122,0.22807017543859648,0.07017543859649122,0.43859649122807015,0.2,0.1,0.3,0.4,0.3333333333333333,9.638327853452326,0,0
5336,43,94454.40000000002,Master,Together,1,1,59.0,3.0,19.666666666666668,37,16.06,4,1,2,7,New Customers,0.6610169491525424,0.01694915254237288,0.15254237288135594,0.03389830508474576,0.0,0.13559322033898305,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,13.22540473225405,0,0
6024,61,94384.0,Graduation,Together,0,0,2302.0,18.0,127.88888888888889,62,19.09,2,4,5,11,Loyal,0.4826238053866203,0.010425716768027803,0.34317984361424847,0.06950477845351868,0.01954821894005213,0.07471763683753258,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.0,2.5,434.1121005762179,1,1
1878,29,23148.0,2N Cycle,Married,0,0,37.0,6.0,6.166666666666667,83,7.56,1,1,1,3,At Risk,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.16216216216216217,0.08108108108108109,0.2702702702702703,0.3333333333333333,0.0,0.5,0.16666666666666666,0.2857142857142857,17.61904761904762,0,0
3099,44,44267.0,Graduation,Divorced,2,1,310.0,16.0,19.375,48,19.32,3,3,3,9,Regulars,0.5903225806451613,0.016129032258064516,0.20967741935483872,0.00967741935483871,0.016129032258064516,0.15806451612903225,0.3125,0.125,0.25,0.3125,0.5555555555555556,57.7639751552795,0,0
6055,35,71626.0,Graduation,Married,0,0,1305.0,19.0,68.6842105263158,94,23.13,1,4,5,10,Loyal,0.41839080459770117,0.05517241379310345,0.28812260536398465,0.07203065134099616,0.1111111111111111,0.05517241379310345,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.05263157894736842,1.6666666666666667,203.11284046692612,1,0
5841,48,60894.0,Graduation,Together,1,1,832.0,26.0,32.0,61,15.28,2,5,4,11,Loyal,0.7283653846153846,0.008413461538461538,0.18629807692307693,0.01201923076923077,0.0,0.06490384615384616,0.38461538461538464,0.11538461538461539,0.3076923076923077,0.19230769230769232,1.4285714285714286,196.02094240837695,0,0
3972,38,50200.0,Graduation,Together,2,1,401.0,19.0,21.105263157894736,70,18.1,2,4,3,9,Regulars,0.6633416458852868,0.014962593516209476,0.12718204488778054,0.0199501246882793,0.014962593516209476,0.1596009975062344,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.3157894736842105,0.875,79.75690607734806,0,0
4394,49,81051.0,Phd,Married,0,0,1501.0,23.0,65.26086956521739,43,4.47,3,5,5,13,Loyal,0.7608261159227182,0.019320453031312457,0.1658894070619587,0.02531645569620253,0.019320453031312457,0.009327115256495669,0.21739130434782608,0.21739130434782608,0.5217391304347826,0.043478260869565216,2.5,1208.8590604026847,1,0
